day,open,high,low,close,volume,market_cap
20170305,4.36,4.51,4.32,4.34,"4,661","5,623,430"
20170304,4.52,4.57,4.31,4.34,"3,908","5,821,780"
20170303,4.72,4.76,4.36,4.51,"3,228","6,084,580"
20170302,4.97,5.01,4.62,4.72,"2,544","6,410,120"
20170301,4.97,5.09,4.77,4.97,"1,734","6,405,580"
20170228,4.78,5.31,4.71,4.97,"4,037","6,155,570"
20170227,4.91,4.98,4.7,4.77,"2,816","6,322,010"
20170226,4.99,5.15,4.84,4.88,"2,420","6,434,610"
20170225,5.07,5.18,4.92,4.99,"1,102","6,532,970"
20170224,5.21,5.35,4.95,5.08,"4,097","6,719,740"
20170223,5.01,5.53,5.01,5.22,"3,776","6,462,250"
20170222,5.12,5.27,4.91,5.01,"1,862","6,604,390"
20170221,5.35,5.63,4.9,5.13,"8,340","6,897,600"
20170220,5.84,6.01,5.33,5.36,"8,908","7,528,970"
20170219,6.06,6.22,5.77,5.84,"1,291","7,804,520"
20170218,6.1,6.27,5.96,6.05,"2,617","7,865,080"
20170217,6.79,6.79,5.95,6.08,"2,077","8,757,680"
20170216,6.29,6.91,6.21,6.84,"1,932","8,107,240"
20170215,6.21,6.41,6.15,6.29,509,"7,998,110"
20170214,6.31,6.4,6.11,6.2,"1,104","8,127,220"
20170213,6.65,6.65,6.09,6.26,"3,524","8,570,140"
20170212,6.25,6.98,5.98,6.65,"3,673","8,055,780"
20170211,6.25,6.47,5.63,6.1,"10,768","8,052,810"
20170210,6.37,6.63,5.86,6.25,"4,203","8,212,890"
20170209,7.07,7.66,6.25,6.36,"5,082","9,107,130"
20170208,7.55,7.66,6.88,7.06,"3,922","9,733,000"
20170207,7.96,8.17,7.26,7.55,"10,228","10,260,500"
20170206,6.13,8.55,6.11,7.74,"58,616","7,907,120"
20170205,6.38,6.38,5.89,6.13,"6,323","8,216,990"
20170204,7.05,7.13,6.06,6.37,"10,513","9,081,900"
20170203,7.77,8.03,6.32,7.04,"16,636","10,008,300"
20170202,6.45,8.18,6.45,7.77,"31,543","8,311,020"
20170201,6.2,8.04,6.16,6.77,"32,573","7,985,790"
20170131,6.54,6.95,5.84,6.2,"17,005","8,433,060"
20170130,5.91,7.96,5.81,6.77,"78,858","7,613,930"
20170129,5.95,5.98,5.56,5.91,"20,743","7,674,470"
20170128,4.59,5.95,4.57,5.95,"37,535","5,912,100"
20170127,3.97,4.66,3.97,4.59,"12,882","5,119,140"
20170126,4.2,4.26,3.94,3.96,"6,185","5,408,470"
20170125,3.98,4.35,3.98,4.2,"3,235","5,130,780"
20170124,4.15,4.15,3.98,3.98,"1,175","5,354,990"
20170123,4.16,4.31,4.07,4.16,"2,602","5,362,900"
20170122,4.15,4.21,3.85,4.16,"15,691","5,343,700"
20170121,4.05,4.23,3.89,4.15,"4,352","5,226,140"
20170120,4.28,4.38,4.03,4.05,"9,527","5,511,570"
20170119,4.17,4.27,4.12,4.25,"1,732","5,377,000"
20170118,3.94,4.21,3.82,4.16,"11,664","5,074,660"
20170117,3.67,4.19,3.61,3.93,"6,511","4,724,270"
20170116,3.47,3.81,3.38,3.66,"22,797","4,465,960"
20170115,3.59,3.71,3.31,3.47,"7,737","4,621,290"
20170114,3.43,3.79,3.41,3.59,"9,214","4,419,080"
20170113,3.59,3.77,3.32,3.43,"7,118","4,625,170"
20170112,3.42,3.59,3.15,3.59,"6,568","4,402,660"
20170111,3.95,4,3.33,3.4,"2,637","5,090,940"
20170110,3.84,3.93,3.78,3.9,"16,266","4,951,100"
20170109,3.45,3.91,3.36,3.84,"39,422","4,450,120"
20170108,3.23,3.84,3.15,3.45,"9,695","4,158,290"
20170107,2.96,3.23,2.72,3.23,"12,703","3,815,860"
20170106,3.27,3.63,2.83,2.96,"27,802","4,209,440"
20170105,3.81,4.2,2.86,3.26,"57,331","4,916,160"
20170104,3.72,4.01,3.59,3.81,"15,612","4,794,790"
20170103,3.52,3.78,3.46,3.72,"2,904","4,539,570"
20170102,3.49,3.66,3.39,3.52,"2,970","4,499,790"
20170101,3.46,3.58,3.39,3.51,"2,696","4,457,700"
20161231,3.34,3.54,3.29,3.46,"1,907","4,299,920"
20161230,3.39,3.4,3.11,3.35,"7,788","4,371,140"
20161229,3.49,3.56,3.24,3.39,"2,777","4,501,600"
20161228,3.42,3.53,3.07,3.49,"2,960","4,406,920"
20161227,3.6,3.6,3.14,3.42,"10,672","4,635,370"
20161226,3.34,4.06,3.33,3.59,"16,029","4,310,780"
20161225,3.27,3.4,2.97,3.35,"2,849","4,218,240"
20161224,3.54,3.69,3.27,3.27,"3,856","4,560,390"
20161223,2.93,3.69,2.93,3.54,"13,502","3,771,370"
20161222,3.07,3.19,2.82,2.93,"2,492","3,955,000"
20161221,2.96,3.06,2.4,3.06,"5,561","3,820,700"
20161220,3.04,3.04,2.94,2.97,"2,141","3,923,340"
20161219,3.04,3.09,2.98,3.04,476,"3,916,300"
20161218,3.15,3.16,3,3.04,905,"4,059,570"
20161217,3.05,3.18,3.02,3.15,798,"3,925,360"
20161216,3.04,3.11,3,3.05,569,"3,913,730"
20161215,3.08,3.08,2.97,3.04,917,"3,967,720"
20161214,3.16,3.16,2.99,3.08,932,"4,074,080"
20161213,3.07,3.16,2.99,3.16,"3,817","3,961,630"
20161212,3.21,3.22,2.73,3.07,"5,320","4,135,980"
20161211,3.11,3.25,3.07,3.18,894,"4,009,830"
20161210,3.13,3.2,3.05,3.1,814,"4,039,640"
20161209,3.18,3.37,3.05,3.13,390,"4,101,550"
20161208,3.14,3.4,3.11,3.13,"2,455","4,043,390"
20161207,3.05,3.16,3.01,3.14,"3,167","3,936,920"
20161206,3.21,3.25,3.02,3.05,"3,017","4,134,230"
20161205,3.26,3.31,3.18,3.21,"2,309","4,199,400"
20161204,3.24,3.31,3.11,3.26,"1,520","4,170,080"
20161203,3.14,3.3,3.08,3.24,"4,156","4,044,690"
20161202,3.32,3.42,2.97,3.14,"8,245","4,273,300"
20161201,3.23,3.32,3.23,3.31,"5,166","4,168,920"
20161130,3.28,3.42,3.18,3.23,"5,701","4,230,260"
20161129,3.23,3.44,3.19,3.28,"2,172","4,165,630"
20161128,3.2,3.27,3.17,3.23,285,"4,123,460"
20161127,3.27,3.4,3.16,3.2,"2,718","4,208,430"
20161126,3.2,3.44,3.19,3.27,"6,075","4,124,290"
20161125,3.23,3.32,3.17,3.2,"1,385","4,163,300"
20161124,3.21,3.43,3.16,3.23,"5,700","4,142,850"
20161123,3.34,3.34,3.17,3.21,629,"4,300,650"
20161122,3.18,3.34,3.14,3.34,"1,866","4,095,990"
20161121,3.22,3.3,3.14,3.18,"10,630","4,151,860"
20161120,2.98,3.26,2.98,3.22,"48,403","3,846,390"
20161119,3.16,3.17,2.8,2.98,"8,979","4,078,440"
20161118,3.02,3.19,2.92,3.17,"8,809","3,898,020"
20161117,3.03,3.17,3,3.03,"3,030","3,904,000"
20161116,3,3.13,2.99,3.03,"4,649","3,869,220"
20161115,2.89,3.12,2.89,3.12,"2,620","3,730,700"
20161114,2.96,3.15,2.89,2.89,"8,111","3,817,850"
20161113,2.99,3.09,2.9,2.96,"1,751","3,851,250"
20161112,3.07,3.13,2.85,2.99,"5,127","3,961,240"
20161111,2.97,3.08,2.96,3.07,"1,206","3,824,450"
20161110,2.98,3.1,2.94,2.97,"1,923","3,841,350"
20161109,2.93,3.25,2.91,2.98,"4,188","3,771,700"
20161108,2.88,3.07,2.88,2.93,"2,353","3,717,000"
20161107,2.99,3.02,2.86,2.88,"2,318","3,853,440"
20161106,2.94,2.99,2.89,2.99,881,"3,783,930"
20161105,2.95,3.09,2.9,2.94,518,"3,806,460"
20161104,2.84,3.08,2.83,2.95,"3,020","3,659,810"
20161103,2.98,3.09,2.77,2.84,"9,131","3,837,810"
20161102,3.02,3.2,2.91,2.97,"7,788","3,890,110"
20161101,2.96,3.17,2.96,3.02,"3,962","3,816,990"
20161031,2.83,3.14,2.81,2.96,"9,451","3,651,720"
20161030,3.12,3.19,2.74,2.83,"14,297","4,021,370"
20161029,2.89,3.16,2.89,3.12,"8,362","3,720,560"
20161028,2.99,2.99,2.83,2.89,"15,395","3,848,100"
20161027,2.87,2.99,2.84,2.98,"2,775","3,702,320"
20161026,2.97,3.05,2.83,2.87,"8,198","3,829,390"
20161025,2.9,3.07,2.9,2.97,"8,570","3,735,300"
20161024,2.89,2.98,2.86,2.9,"1,995","3,725,110"
20161023,2.83,2.98,2.82,2.89,"6,597","3,642,790"
20161022,2.76,2.84,2.74,2.82,"7,077","3,555,020"
20161021,2.76,2.8,2.72,2.75,"1,071","3,560,680"
20161020,2.89,2.89,2.73,2.78,"2,052","3,720,390"
20161019,2.96,2.96,2.81,2.84,"7,803","3,813,880"
20161018,3,3.02,2.87,2.96,"5,252","3,861,900"
20161017,3.02,3.03,2.88,3,"4,829","3,897,660"
20161016,2.79,3.08,2.76,3.02,"26,764","3,591,630"
20161015,2.76,2.9,2.7,2.79,"17,584","3,551,110"
20161014,2.69,2.78,2.66,2.76,"2,963","3,464,140"
20161013,2.65,2.74,2.65,2.69,"6,264","3,416,750"
20161012,2.61,2.72,2.55,2.65,"7,793","3,358,840"
20161011,2.63,2.69,2.54,2.61,"17,039","3,391,140"
20161010,2.66,2.67,2.56,2.63,"6,509","3,424,620"
20161009,2.6,2.66,2.57,2.66,"5,902","3,354,410"
20161008,2.65,2.66,2.55,2.6,"2,922","3,418,990"
20161007,2.57,2.65,2.49,2.65,"5,583","3,312,020"
20161006,2.53,2.61,2.49,2.57,"8,201","3,256,980"
20161005,2.47,2.6,2.47,2.53,"3,095","3,189,650"
20161004,2.63,2.71,2.46,2.47,"20,506","3,393,290"
20161003,2.57,2.72,2.55,2.62,"10,353","3,312,500"
20161002,2.53,2.61,2.51,2.57,"5,831","3,256,650"
20161001,2.61,2.67,2.53,2.53,"7,216","3,364,600"
20160930,2.56,2.62,2.5,2.61,"4,251","3,303,390"
20160929,2.43,2.6,2.37,2.56,"10,401","3,138,120"
20160928,2.54,2.54,2.35,2.44,"41,384","3,268,520"
20160927,2.58,2.63,2.52,2.54,"12,608","3,324,490"
20160926,2.53,2.58,2.5,2.58,"8,291","3,256,450"
20160925,2.55,2.64,2.5,2.53,"10,696","3,280,090"
20160924,2.52,2.55,2.51,2.55,"7,919","3,247,450"
20160923,2.48,2.53,2.47,2.52,"8,649","3,189,480"
20160922,2.5,2.53,2.48,2.48,"4,434","3,218,400"
20160921,2.55,2.6,2.49,2.5,"9,529","3,284,490"
20160920,2.56,2.65,2.54,2.55,"7,699","3,292,330"
20160919,2.55,2.67,2.49,2.54,"11,340","3,284,450"
20160918,2.67,2.67,2.49,2.55,"29,464","3,430,660"
20160917,2.49,2.7,2.45,2.67,"17,469","3,203,760"
20160916,2.58,2.58,2.41,2.52,"3,205","3,313,150"
20160915,2.47,2.66,2.35,2.58,"13,941","3,182,910"
20160914,2.43,2.52,2.35,2.47,"6,739","3,120,180"
20160913,2.34,2.51,2.27,2.42,"7,025","3,006,620"
20160912,2.26,2.55,2.22,2.34,"9,061","2,904,500"
20160911,2.48,2.48,2.06,2.26,"15,454","3,185,450"
20160910,2.66,2.67,2.2,2.48,"17,982","3,420,130"
20160909,2.38,2.73,2.36,2.66,"18,878","3,063,780"
20160908,2.34,2.54,2.22,2.38,"18,035","3,001,500"
20160907,2.29,2.42,2.15,2.33,"16,419","2,946,390"
20160906,2.19,2.41,2.14,2.29,"14,909","2,812,440"
20160905,2.25,2.25,2.05,2.17,"8,884","2,894,750"
20160904,2.2,2.3,2.12,2.25,"12,038","2,820,300"
20160903,2.16,2.4,2,2.19,"21,362","2,778,510"
20160902,2.36,2.51,2.08,2.15,"51,255","3,032,930"
20160901,2.49,2.81,2.16,2.39,"63,702","3,201,710"
20160831,2.58,2.69,2.49,2.49,"10,861","3,309,480"
20160830,2.68,2.86,2.52,2.58,"13,428","3,440,610"
20160829,2.3,2.74,2.3,2.68,"28,878","2,953,240"
20160828,2.25,2.54,2.03,2.3,"12,485","2,885,610"
20160827,2.12,2.59,2.1,2.28,"9,995","2,719,590"
20160826,2.64,2.85,2.04,2.14,"12,489","3,383,660"
20160825,2.62,2.8,2.55,2.64,"7,216","3,357,010"
20160824,2.74,2.74,2.59,2.62,"16,041","3,514,820"
20160823,2.86,3.06,2.67,2.74,"11,436","3,669,040"
20160822,2.41,3.42,2.35,2.86,"26,889","3,095,720"
20160821,2.22,2.46,2.2,2.41,"4,164","2,851,040"
20160820,2.11,2.27,2.05,2.22,"1,808","2,706,840"
20160819,2,2.13,1.98,2.11,"1,030","2,568,620"
20160818,1.95,2.03,1.9,2,646,"2,502,200"
20160817,1.91,2.01,1.83,1.95,"1,313","2,446,250"
20160816,2.08,2.14,1.91,1.91,"1,932","2,659,530"
20160815,2.11,2.15,1.96,2.05,"4,021","2,695,840"
20160814,2.26,2.26,1.99,2.11,"5,211","2,898,720"
20160813,2.2,2.39,2.17,2.26,"8,924","2,818,570"
20160812,1.98,2.34,1.82,2.2,"18,189","2,540,280"
20160811,1.95,2.04,1.64,2.04,"4,068","2,501,350"
20160810,1.8,1.96,1.71,1.95,"24,043","2,303,200"
20160809,1.76,2,1.68,1.8,"8,472","2,254,320"
20160808,1.51,1.8,1.5,1.76,"6,258","1,926,070"
20160807,1.47,1.66,1.42,1.51,"10,876","1,883,940"
20160806,1.35,1.47,1.3,1.47,"3,486","1,721,800"
20160805,1.3,1.37,1.28,1.35,"1,409","1,665,190"
